property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type
ff8081814b8e5bf5014b916ea805026e,BHK2,11-02-2017 21:05,2,2,3.0,SEMI_FURNISHED,0,12.9242199,77.5191195,FAMILY,0,RR Nagar,TWO_WHEELER,0,900,0,,15000,150000,IF
ff8081814bd33564014bd439d3de02b6,BHK2,22-03-2017 17:35,2,3,3.0,SEMI_FURNISHED,1,12.91546801,77.50260661,ANYONE,1,RR Nagar,BOTH,3,1250,1,560059.0,13000,130000,AP
ff8081814cf0d662014cf3dee9480624,BHK2,08-03-2017 21:52,2,3,3.0,SEMI_FURNISHED,0,12.9085445,77.5261231,ANYONE,1,RR Nagar,BOTH,1,720,0,560098.0,10000,75000,AP
ff8081814cf0d662014cfeaddbc33773,BHK2,07-03-2017 19:25,2,0,1.0,SEMI_FURNISHED,0,12.9198579,77.52007309,ANYONE,0,RR Nagar,BOTH,10,850,0,560098.0,10500,105000,IF
ff8081814d13f95f014d14b06b8305b8,BHK3,06-03-2017 16:53,3,0,2.0,SEMI_FURNISHED,0,12.92664716,77.52126094,FAMILY,0,RR Nagar,BOTH,2,1950,0,560098.0,24000,240000,IF
ff8081814d891540014d8ab0fd6e1042,BHK3,07-03-2017 17:45,2,3,3.0,SEMI_FURNISHED,0,12.91284026,77.51276836,ANYONE,1,RR Nagar,BOTH,2,1750,0,560098.0,14000,140000,AP
ff8081814db00698014db30317b90a37,BHK2,16-03-2017 12:45,2,1,3.0,SEMI_FURNISHED,0,12.91215625,77.51107622,ANYONE,0,RR Nagar,BOTH,3,1100,0,560098.0,14000,140000,IF
ff8081814db850bd014db97b8b8a0d57,BHK2,12-03-2017 11:44,2,1,1.0,SEMI_FURNISHED,0,12.91278542,77.52038285,FAMILY,0,RR Nagar,BOTH,8,750,0,560098.0,10000,100000,IF
ff8081814dc46ee5014dc713fc4606bd,BHK2,20-03-2017 18:25,2,0,1.0,SEMI_FURNISHED,0,12.91273019,77.52289717,FAMILY,0,RR Nagar,TWO_WHEELER,3,800,0,560098.0,11000,85000,IF
ff8081814e0bf21b014e102733851c32,BHK2,28-03-2017 17:33,2,1,2.0,SEMI_FURNISHED,0,12.91269124,77.51307681,FAMILY,0,RR Nagar,BOTH,2,980,0,560098.0,12000,120000,IF
ff8081814e3e0710014e3ea35eee087c,BHK3,12-03-2017 15:59,3,0,1.0,SEMI_FURNISHED,1,12.9126047,77.52301251,ANYONE,0,RR Nagar,BOTH,10,1500,0,560098.0,16000,160000,IF
ff8081814e52dd5d014e52f8e142010d,BHK2,16-02-2017 15:33,2,0,2.0,NOT_FURNISHED,0,12.9242199,77.5191195,ANYONE,0,RR Nagar,TWO_WHEELER,5,750,0,560098.0,8200,70000,IF
ff8081814e52dd5d014e532b10730377,BHK2,16-03-2017 15:52,2,2,4.0,SEMI_FURNISHED,0,12.91530951,77.50153798,FAMILY,1,RR Nagar,FOUR_WHEELER,2,1020,0,560098.0,13500,135000,AP
ff8081814e5cc5af014e676763545cbf,BHK3,28-02-2017 19:27,3,2,2.0,SEMI_FURNISHED,0,12.92133877,77.51696219,FAMILY,1,RR Nagar,BOTH,0,1600,0,560098.0,20000,200000,AP
ff8081814eaa458d014eab0b79810a46,BHK3,09-02-2017 19:59,2,0,4.0,SEMI_FURNISHED,0,12.9242199,77.5191195,ANYONE,0,RR Nagar,BOTH,5,1700,0,560098.0,15000,150000,AP
ff8081814f0cb8cb014f10b5b9231142,BHK2,21-03-2017 14:46,2,0,1.0,SEMI_FURNISHED,0,12.91257594,77.52281134,FAMILY,0,RR Nagar,BOTH,2,1100,0,560098.0,14000,140000,IF
ff8081814f0cb8cb014f17a2eeea3ffe,BHK2,09-02-2017 19:55,2,0,5.0,SEMI_FURNISHED,0,12.9242199,77.5191195,ANYONE,1,RR Nagar,BOTH,4,1248,0,560098.0,14000,140000,AP
ff8081814f5dc924014f5e43569003d2,BHK2,24-02-2017 14:49,2,2,2.0,SEMI_FURNISHED,0,12.9266291,77.51582179,FAMILY,0,RR Nagar,TWO_WHEELER,2,1200,0,560098.0,12000,120000,IF
ff8081814f63642f014f63c179ae02af,BHK4,13-03-2017 17:33,4,0,3.0,SEMI_FURNISHED,0,12.91846184,77.50617154,FAMILY,0,RR Nagar,BOTH,2,2200,0,560098.0,25000,250000,AP
ff8081814f93cd6a014f968bc503072c,BHK3,07-03-2017 16:38,2,0,1.0,SEMI_FURNISHED,0,12.9359151,77.51724666,ANYONE,0,RR Nagar,TWO_WHEELER,6,1100,0,560039.0,13000,130000,IF
ff8081814fb63c61014fbfde41c438f1,BHK2,10-03-2017 20:29,2,1,4.0,SEMI_FURNISHED,1,12.91739519,77.51314194,FAMILY,1,RR Nagar,BOTH,3,1200,1,560098.0,13500,100000,AP
ff8081814fb63c61014fc68bd57379c4,BHK2,25-03-2017 18:43,2,1,4.0,SEMI_FURNISHED,0,12.90918638,77.52570002,FAMILY,0,RR Nagar,TWO_WHEELER,0,1100,0,560098.0,14000,140000,AP
ff808181501d78d001501d8ef46e00a2,BHK1,25-03-2017 18:43,1,0,3.0,SEMI_FURNISHED,0,12.90922299,77.52555518,ANYONE,0,RR Nagar,BOTH,0,680,0,560098.0,9000,90000,AP
ff808181501d78d001501d8f280800ac,BHK2,21-03-2017 19:18,2,0,1.0,SEMI_FURNISHED,0,12.92404736,77.51910341,FAMILY,0,RR Nagar,TWO_WHEELER,3,1100,0,560098.0,14000,140000,IF
ff808181504c8048015057119e9b51f1,BHK1,03-02-2017 15:33,1,0,2.0,NOT_FURNISHED,0,12.91729192,77.50834565,ANYONE,0,RR Nagar,BOTH,0,850,0,560098.0,9000,90000,AP
ff808181507001160150743c44791857,BHK2,08-03-2017 14:17,2,0,4.0,SEMI_FURNISHED,0,12.9218686,77.5157949,FAMILY,1,RR Nagar,BOTH,3,1090,0,560098.0,22000,220000,AP
ff80818150affb3f0150b30a22f220a9,BHK3,20-03-2017 17:57,3,1,3.0,SEMI_FURNISHED,0,12.91286908,77.52000734,ANYONE,0,RR Nagar,BOTH,10,1000,0,560098.0,14000,140000,IF
ff80818150d16a460150d6478cb61f65,BHK2,27-02-2017 21:18,2,3,4.0,SEMI_FURNISHED,0,12.9148544,77.5089352,FAMILY,1,RR Nagar,BOTH,1,1105,0,560098.0,14000,140000,AP
ff808181510029e201510547fe51205b,BHK3,05-03-2017 17:57,2,2,4.0,SEMI_FURNISHED,1,12.93591249,77.51720643,FAMILY,1,RR Nagar,BOTH,0,1571,1,560098.0,20000,200000,AP
ff808181510029e2015109d2468b39e5,BHK2,01-02-2017 12:51,2,2,5.0,SEMI_FURNISHED,0,12.91275927,77.52041504,FAMILY,1,RR Nagar,BOTH,1,1200,0,560098.0,16500,150000,AP
ff808181510fead4015115c6707231e3,BHK2,15-02-2017 23:50,2,3,5.0,SEMI_FURNISHED,0,12.9109217,77.5114146,FAMILY,1,RR Nagar,TWO_WHEELER,0,900,0,560098.0,13000,130000,AP
ff808181513dca8e01513e33016c05de,BHK2,11-02-2017 15:56,2,1,3.0,SEMI_FURNISHED,0,12.91424885,77.52655665,FAMILY,0,RR Nagar,TWO_WHEELER,2,800,0,560098.0,12000,120000,IF
ff808181514866a70151486948950024,BHK1,21-02-2017 14:34,1,0,3.0,SEMI_FURNISHED,0,12.92564804,77.50919752,ANYONE,0,RR Nagar,BOTH,5,560,0,560098.0,7500,25000,IF
ff8081815149508101515c1f808a1e5f,BHK1,28-03-2017 16:32,1,2,2.0,SEMI_FURNISHED,0,12.90845046,77.52542621,ANYONE,0,RR Nagar,TWO_WHEELER,0,500,0,560098.0,9000,90000,IF
ff8081815149508101515c225f6b1e75,BHK2,28-03-2017 16:32,2,2,2.0,SEMI_FURNISHED,0,12.9084766,77.52552545,ANYONE,0,RR Nagar,BOTH,0,1200,0,560098.0,14000,140000,IF
ff80818151669a4001517c03546931a7,BHK3,01-02-2017 14:04,3,2,4.0,SEMI_FURNISHED,0,12.92722834,77.51024761,ANYONE,1,RR Nagar,BOTH,8,1980,0,560098.0,23000,230000,AP
ff80818151c527320151c909276e1d80,BHK3,16-02-2017 10:06,2,1,2.0,SEMI_FURNISHED,0,12.91091289,77.50933013,FAMILY,0,RR Nagar,TWO_WHEELER,0,1200,0,,18000,150000,IF
ff80818151cdaeb30151d21ab98c21c9,BHK2,24-03-2017 12:14,3,2,3.0,SEMI_FURNISHED,0,12.91767723,77.52476098,FAMILY,0,RR Nagar,BOTH,4,1200,0,560098.0,10000,100000,IF
ff80818151e74be30151e776e67e02e5,BHK2,11-02-2017 15:40,1,2,4.0,SEMI_FURNISHED,0,12.92675695,77.521041,FAMILY,0,RR Nagar,TWO_WHEELER,0,900,0,560098.0,9000,80000,AP
ff80818152ab67620152bb76c8362696,BHK1,17-02-2017 17:56,1,1,1.0,SEMI_FURNISHED,0,12.91511994,77.5203533,ANYONE,0,RR Nagar,TWO_WHEELER,2,600,0,560098.0,8500,75000,IF
ff80818152f34e890152f437a17d1fcd,BHK3,27-02-2017 16:11,2,0,4.0,SEMI_FURNISHED,0,12.90800078,77.52528674,ANYONE,1,RR Nagar,BOTH,3,1570,0,560098.0,16000,160000,AP
ff80818153024606015302af422a0c3b,BHK1,04-02-2017 14:31,1,1,3.0,SEMI_FURNISHED,0,12.92476715,77.51758131,ANYONE,0,RR Nagar,TWO_WHEELER,5,550,0,560098.0,8000,80000,IF
ff808181530918f701530caafac81a0a,BHK1,26-02-2017 16:48,1,0,4.0,SEMI_FURNISHED,0,12.92281495,77.52461133,ANYONE,0,RR Nagar,TWO_WHEELER,3,450,0,560098.0,7500,75000,IF
ff80818153091c6d01530ce4f7cc4f85,BHK1,27-03-2017 16:18,1,3,3.0,SEMI_FURNISHED,0,12.9300245,77.5222666,FAMILY,0,RR Nagar,BOTH,4,700,0,560098.0,6000,60000,IF
ff808181531c821f01531cf5a9c407ae,RK1,17-02-2017 12:01,1,1,3.0,SEMI_FURNISHED,0,12.90798789,77.52133646,ANYONE,0,RR Nagar,TWO_WHEELER,2,150,0,560098.0,3500,35000,IF
ff8081815322ae8901533bd7d021220e,BHK2,16-02-2017 15:33,2,0,2.0,SEMI_FURNISHED,0,12.91954804,77.52024237,ANYONE,0,RR Nagar,TWO_WHEELER,5,600,0,560098.0,9000,80000,IF
ff8081815373efb701537f164e011746,BHK1,19-03-2017 18:22,1,1,2.0,SEMI_FURNISHED,0,12.91798602,77.5198528,ANYONE,0,RR Nagar,TWO_WHEELER,0,550,0,560098.0,8000,80000,IF
ff808181538a91db0153927f71b15766,BHK2,27-03-2017 18:36,2,0,3.0,SEMI_FURNISHED,0,12.9316906,77.51506986,FAMILY,1,RR Nagar,BOTH,8,1250,0,560098.0,12000,120000,AP
ff808181539ee1ee0153a20739a91455,BHK2,21-03-2017 13:09,2,1,3.0,SEMI_FURNISHED,0,12.92526184,77.51096053,FAMILY,0,RR Nagar,BOTH,5,1000,0,560098.0,12500,125000,AP
ff80818153b2e3a60153b32daa2805cb,BHK2,06-03-2017 21:48,2,0,1.0,SEMI_FURNISHED,0,12.92194443,77.5040978,ANYONE,0,RR Nagar,BOTH,3,1050,0,560098.0,10500,100000,IF
ff80818153d339e40153d5794ad014ee,BHK2,21-03-2017 15:39,1,3,3.0,SEMI_FURNISHED,0,12.932864,77.52507533,ANYONE,0,RR Nagar,TWO_WHEELER,2,950,0,560039.0,9000,60000,IF
ff80818153e2a2400153e467215103b2,BHK3,21-02-2017 18:36,3,2,5.0,SEMI_FURNISHED,0,12.9242199,77.5191195,ANYONE,1,RR Nagar,BOTH,4,1500,0,560098.0,15000,150000,AP
ff808181541994b501542312e14e7be2,BHK1,17-03-2017 19:14,1,1,3.0,SEMI_FURNISHED,0,12.92002432,77.51337322,FAMILY,0,RR Nagar,TWO_WHEELER,0,400,0,560098.0,8000,80000,IF
ff80818154392c4101544468047716b2,BHK2,07-02-2017 11:21,2,2,2.0,SEMI_FURNISHED,0,12.92270568,77.51974343,COMPANY,0,RR Nagar,BOTH,9,450,0,560091.0,6250,50000,IF
ff80818154aefc2e0154b427be7b4adf,BHK2,19-03-2017 18:22,2,0,2.0,SEMI_FURNISHED,0,12.9178919,77.51981525,ANYONE,0,RR Nagar,TWO_WHEELER,0,800,0,560098.0,9000,90000,IF
ff80818154aefdea0154b82fe56672e5,BHK2,20-03-2017 17:54,1,2,2.0,SEMI_FURNISHED,0,12.91245306,77.52302324,FAMILY,0,RR Nagar,TWO_WHEELER,5,800,0,560098.0,9500,95000,IF
ff80818154d22f410154dd9facf446d3,BHK2,19-03-2017 22:09,1,0,2.0,SEMI_FURNISHED,0,12.91273778,77.52015804,FAMILY,0,RR Nagar,TWO_WHEELER,0,600,0,560098.0,10500,100000,IF
ff8081815511306d01551f529b75496b,BHK2,18-02-2017 15:40,1,0,0.0,SEMI_FURNISHED,0,12.92498474,77.52261714,ANYONE,0,RR Nagar,TWO_WHEELER,8,700,0,560098.0,8500,80000,IH
ff8081815530405d015533e98c4a20c1,BHK3,22-03-2017 18:46,2,1,1.0,SEMI_FURNISHED,0,12.92551055,77.51755664,FAMILY,0,RR Nagar,BOTH,2,1500,0,560098.0,22000,220000,IF
ff808181553041be015533c3730d1f0c,BHK2,11-03-2017 15:41,2,1,2.0,SEMI_FURNISHED,0,12.92274697,77.52368328,ANYONE,0,RR Nagar,BOTH,5,600,0,560098.0,13000,130000,IF
ff8081815558346601555e7cec773e9e,BHK1,12-03-2017 10:49,2,1,2.0,SEMI_FURNISHED,0,12.92809215,77.51771837,FAMILY,0,RR Nagar,BOTH,24,750,0,560098.0,10000,100000,IF
ff8081815578677b01557cb3308a5885,BHK2,17-02-2017 12:02,2,2,3.0,SEMI_FURNISHED,0,12.90806828,77.52123442,FAMILY,0,RR Nagar,TWO_WHEELER,2,1000,0,560098.0,11000,100000,IF
ff80818155a654e20155aa53fb2b42ef,BHK3,26-02-2017 21:29,2,4,4.0,FULLY_FURNISHED,0,12.92384364,77.49897748,ANYONE,1,RR Nagar,BOTH,1,949,0,560059.0,28000,100000,IF
ff80818155af73650155b02a7acc265c,BHK3,24-03-2017 17:42,2,2,2.0,SEMI_FURNISHED,0,12.91768769,77.52468856,ANYONE,0,RR Nagar,TWO_WHEELER,9,1200,0,560098.0,13000,130000,IF
ff80818155af73650155b02d19f126d3,BHK2,24-03-2017 17:41,2,1,2.0,SEMI_FURNISHED,0,12.91986866,77.52079727,ANYONE,0,RR Nagar,TWO_WHEELER,9,900,0,560098.0,12500,125000,IF
ff80818155f3f8460155fbe11e314045,BHK1,09-02-2017 20:04,1,1,2.0,SEMI_FURNISHED,0,12.90594362,77.52061737,FAMILY,0,RR Nagar,BOTH,10,600,0,560098.0,6000,50000,IF
ff80818155f3f8460155fbe51456404b,BHK2,09-02-2017 20:04,2,1,2.0,SEMI_FURNISHED,0,12.90583755,77.52090888,FAMILY,0,RR Nagar,BOTH,10,800,0,560098.0,10000,75000,IF
ff80818155f3f9b90155f88a1da6718d,BHK2,11-02-2017 14:35,2,0,1.0,SEMI_FURNISHED,0,12.91506721,77.52090822,FAMILY,0,RR Nagar,BOTH,12,950,0,560098.0,12000,120000,IF
ff80818156469c9f01564b1f3e527342,BHK3,05-02-2017 10:07,3,1,5.0,SEMI_FURNISHED,1,12.91928569,77.51607155,FAMILY,1,RR Nagar,BOTH,3,1375,1,560098.0,18000,180000,AP
ff808181566e233701566ee19bba2dcb,BHK3,14-03-2017 19:55,2,2,4.0,SEMI_FURNISHED,0,12.90811216,77.51122911,ANYONE,1,RR Nagar,BOTH,0,1300,0,560098.0,18000,180000,AP
ff8081815672ecad0156733e9c7410bb,BHK2,14-02-2017 12:23,2,1,3.0,SEMI_FURNISHED,0,12.92720612,77.51038574,ANYONE,1,RR Nagar,BOTH,8,1050,0,560098.0,12000,100000,IF
ff8081815684cb06015684cf46e20025,BHK2,16-03-2017 12:34,2,4,4.0,SEMI_FURNISHED,1,12.9186837,77.5110614,ANYONE,1,RR Nagar,BOTH,5,1000,1,560098.0,12000,75000,AP
ff80818156ebd39a0156eddd88b60b57,BHK3,20-02-2017 10:31,2,1,5.0,FULLY_FURNISHED,1,12.9242199,77.5191195,FAMILY,1,RR Nagar,NONE,0,1300,1,560098.0,18000,180000,AP
ff80818156f3b8e80156f4abe0be1085,BHK2,03-03-2017 23:25,2,0,3.0,NOT_FURNISHED,0,12.91121616,77.50998995,ANYONE,1,RR Nagar,BOTH,1,1135,0,560098.0,10000,100000,IF
ff80818156fe43a10156fe73bad60adc,BHK2,18-02-2017 19:37,1,3,3.0,SEMI_FURNISHED,0,12.92483577,77.51758936,FAMILY,0,RR Nagar,TWO_WHEELER,3,1200,0,560098.0,11000,100000,IF
ff80818157050d600157099353167660,BHK3,06-03-2017 14:46,2,0,2.0,SEMI_FURNISHED,0,12.91983336,77.52084555,FAMILY,0,RR Nagar,TWO_WHEELER,6,1200,0,560098.0,14000,100000,IF
ff808181574da07101574fc71bf109f3,BHK2,09-02-2017 20:06,2,0,2.0,FULLY_FURNISHED,0,12.90219783,77.50424423,ANYONE,0,RR Nagar,BOTH,3,1000,0,560098.0,19000,120000,IF
ff808181574da07101574fd428080a3e,BHK1,09-02-2017 20:06,1,1,2.0,SEMI_FURNISHED,0,12.90310767,77.5045205,ANYONE,0,RR Nagar,BOTH,3,600,0,560098.0,7000,45000,IH
ff8081815752a21b01575c2e176f4176,BHK2,12-03-2017 16:28,2,3,4.0,SEMI_FURNISHED,0,12.92212183,77.50490988,ANYONE,1,RR Nagar,BOTH,0,1150,0,560098.0,15000,150000,AP
ff808181576eee2101576fd1c85c3dcd,BHK3,26-02-2017 21:22,3,3,3.0,SEMI_FURNISHED,0,12.91845465,77.52018507,ANYONE,1,RR Nagar,BOTH,8,1600,0,560098.0,12000,120000,AP
ff808181577fe2c6015780480b9b1bf8,BHK2,30-03-2017 14:40,2,2,4.0,SEMI_FURNISHED,1,12.91385761,77.5087437,FAMILY,1,RR Nagar,BOTH,3,1210,1,560098.0,16000,100000,AP
ff80818157c9650a0157cb67fce925ec,BHK2,12-02-2017 13:34,2,1,4.0,SEMI_FURNISHED,0,12.90452276,77.51037514,FAMILY,1,RR Nagar,BOTH,2,1105,0,560098.0,14000,100000,AP
ff80818157d6a9800157d6c296a30573,BHK3,09-03-2017 11:47,2,3,3.0,SEMI_FURNISHED,0,12.90627913,77.51965996,FAMILY,1,RR Nagar,FOUR_WHEELER,0,1800,0,560098.0,22000,150000,AP
ff80818157df0e0d0157e009aacb0170,BHK3,19-02-2017 12:50,3,2,4.0,SEMI_FURNISHED,1,12.91577627,77.5272775,ANYONE,1,RR Nagar,BOTH,3,1575,0,560098.0,20000,200000,AP
ff80818157f5051e0157f5a3e46625af,BHK2,15-03-2017 18:26,2,1,2.0,SEMI_FURNISHED,0,12.9240369,77.51914096,FAMILY,0,RR Nagar,BOTH,0,1345,0,560098.0,14000,140000,IF
ff808181580a38ee01580a5a3ff10463,BHK2,03-02-2017 16:37,1,1,1.0,SEMI_FURNISHED,0,12.92177311,77.52204982,FAMILY,0,RR Nagar,BOTH,5,950,0,560098.0,14000,100000,IF
ff808181585a42830158615ff5c83335,BHK2,04-03-2017 12:34,2,1,5.0,SEMI_FURNISHED,1,12.92353648,77.5230932,FAMILY,1,RR Nagar,BOTH,1,1060,0,560098.0,15000,150000,IF
ff808181585a428301586279abe26ba9,BHK2,19-03-2017 19:16,1,1,2.0,SEMI_FURNISHED,0,12.91284816,77.52011195,ANYONE,0,RR Nagar,TWO_WHEELER,12,500,0,560098.0,8500,85000,IF
ff808181585a4283015866889c43411c,BHK1,16-03-2017 17:10,1,1,1.0,SEMI_FURNISHED,0,12.93004019,77.52206275,ANYONE,0,RR Nagar,TWO_WHEELER,0,500,0,560098.0,7000,77000,IF
ff808181585a4283015866cf52234f46,BHK3,11-03-2017 16:49,2,0,1.0,SEMI_FURNISHED,0,12.92117224,77.51747057,FAMILY,0,RR Nagar,BOTH,20,1050,0,560098.0,14000,140000,IF
ff808181586d0db701587131bca56a80,BHK2,16-03-2017 19:00,1,0,1.0,FULLY_FURNISHED,0,12.91944609,77.52069835,FAMILY,0,RR Nagar,BOTH,15,1200,0,560098.0,12000,120000,IF
ff808181586d0db701587134d4426b66,RK1,16-03-2017 20:02,1,1,1.0,SEMI_FURNISHED,0,12.92007423,77.51976267,BACHELOR,0,RR Nagar,TWO_WHEELER,15,250,0,560098.0,6000,60000,IF
ff808181588fb04901588fd69e8a087e,BHK3,12-03-2017 16:29,3,1,4.0,SEMI_FURNISHED,0,12.91959591,77.50334059,ANYONE,1,RR Nagar,BOTH,1,1500,0,560098.0,20000,200000,AP
ff8081815890a6c10158999b6f6355f4,BHK4,07-03-2017 17:14,3,2,4.0,SEMI_FURNISHED,0,12.91454996,77.52783425,FAMILY,1,RR Nagar,FOUR_WHEELER,4,2500,0,560098.0,22000,220000,AP
ff80818158b3d61e0158b4329cb51606,BHK3,09-02-2017 17:44,2,0,1.0,SEMI_FURNISHED,0,12.92724272,77.51008802,FAMILY,0,RR Nagar,BOTH,7,1600,0,560098.0,16000,150000,IF
ff80818158b3d61e0158b9609056223b,BHK1,11-02-2017 15:40,1,2,2.0,SEMI_FURNISHED,0,12.92656873,77.52123412,FAMILY,0,RR Nagar,TWO_WHEELER,0,550,0,560098.0,7000,60000,IF
ff80818158cf50ee0158d364629f54cd,BHK2,09-02-2017 20:07,2,1,4.0,SEMI_FURNISHED,0,12.90925331,77.52097892,FAMILY,1,RR Nagar,BOTH,0,1100,0,560098.0,13000,130000,AP
ff80818158ddb3550158de2ebb3c1b95,BHK2,01-02-2017 11:59,2,1,2.0,SEMI_FURNISHED,0,12.92002717,77.52069071,ANYONE,0,RR Nagar,TWO_WHEELER,5,1200,0,560098.0,9500,75000,IF
ff808181590709320159078eea0807fc,BHK1,21-03-2017 18:42,1,1,2.0,SEMI_FURNISHED,0,12.90745064,77.52082028,ANYONE,0,RR Nagar,TWO_WHEELER,6,350,0,560098.0,6000,50000,IF
ff808181594025660159402e49fd009c,BHK2,13-03-2017 08:42,2,1,1.0,SEMI_FURNISHED,1,12.91332093,77.50759618,ANYONE,0,RR Nagar,BOTH,3,1500,0,560098.0,4000,15000,IF
ff8081815949801c01594980b1c00001,RK1,21-03-2017 15:26,1,2,2.0,NOT_FURNISHED,0,12.91267267,77.52293741,BACHELOR,0,RR Nagar,TWO_WHEELER,8,150,0,560098.0,4000,40000,IF
ff8081815961d54d01596474e8eb3784,BHK3,19-02-2017 10:55,2,1,4.0,SEMI_FURNISHED,1,12.9155497,77.5134699,ANYONE,1,RR Nagar,BOTH,0,1245,1,560098.0,19000,190000,AP
ff808181596887b1015969104f742662,BHK1,23-03-2017 12:06,1,0,1.0,SEMI_FURNISHED,0,12.90825176,77.52557105,FAMILY,0,RR Nagar,TWO_WHEELER,0,700,0,560098.0,8000,80000,IF
ff8081815982d2f9015982fb9dc60756,BHK1,06-03-2017 21:14,1,2,2.0,SEMI_FURNISHED,0,12.9127279,77.52041504,ANYONE,0,RR Nagar,TWO_WHEELER,6,500,0,560098.0,9500,100000,IF
ff808181598370eb0159873b767233f7,BHK2,27-03-2017 17:56,2,1,2.0,SEMI_FURNISHED,0,12.91688014,77.51780052,FAMILY,0,RR Nagar,BOTH,12,1100,0,560098.0,16000,160000,IF
ff80818159b158ab0159b1dfe128278c,BHK2,21-03-2017 17:11,2,1,1.0,SEMI_FURNISHED,0,12.91734292,77.50814324,FAMILY,0,RR Nagar,BOTH,7,900,0,560098.0,14000,100000,IF
ff80818159c49a360159c4aa37d204d4,BHK2,03-02-2017 15:41,2,0,2.0,SEMI_FURNISHED,0,12.92368288,77.52209005,FAMILY,0,RR Nagar,BOTH,0,1200,0,560098.0,13500,130000,IF
ff80818159ded60e0159df2bfdf4167f,BHK2,15-03-2017 12:33,2,0,3.0,SEMI_FURNISHED,0,12.92432578,77.51928311,FAMILY,0,RR Nagar,TWO_WHEELER,8,1400,0,560098.0,15000,150000,IF
ff80818159e9b2510159ee1d42360faa,BHK2,06-03-2017 15:52,2,1,4.0,SEMI_FURNISHED,0,12.9170501,77.51289249,FAMILY,1,RR Nagar,BOTH,4,1300,1,560098.0,15000,130000,AP
ff80818159e9b2510159ee752c932ba6,BHK3,05-02-2017 16:45,2,0,1.0,SEMI_FURNISHED,0,12.92404736,77.51911682,ANYONE,0,RR Nagar,BOTH,3,1750,0,560098.0,22000,220000,IF
ff80818159f4905c0159f82fec082ae4,BHK2,01-02-2017 12:00,2,4,4.0,SEMI_FURNISHED,1,12.9196848,77.5033473,FAMILY,1,RR Nagar,BOTH,3,1100,1,560098.0,12000,75000,AP
ff80818159fa0f0f0159fe4ee87f74c5,BHK3,27-03-2017 18:28,2,3,5.0,SEMI_FURNISHED,1,12.91261019,77.51194224,ANYONE,1,RR Nagar,BOTH,0,1500,0,560098.0,20000,200000,AP
ff80818159fa0f0f0159feae46b8579b,BHK2,20-03-2017 17:53,2,1,1.0,SEMI_FURNISHED,0,12.91258378,77.52226686,FAMILY,0,RR Nagar,TWO_WHEELER,14,750,0,560098.0,11000,100000,IF
ff80818159fa15030159fdc30d6473fb,BHK3,28-03-2017 19:12,3,1,2.0,SEMI_FURNISHED,0,12.92410749,77.5191195,ANYONE,0,RR Nagar,BOTH,5,1500,0,560098.0,25000,100000,IF
ff80818159fa15030159ff430fbe4daf,BHK2,02-02-2017 21:07,2,0,1.0,SEMI_FURNISHED,0,12.92110027,77.52130352,ANYONE,0,RR Nagar,BOTH,10,1000,0,560098.0,12000,120000,IF
ff8081815a04283e015a068d8cfe6a96,BHK2,04-02-2017 14:56,2,1,3.0,SEMI_FURNISHED,0,12.91794731,77.49947469,ANYONE,0,RR Nagar,BOTH,1,1050,0,560098.0,10500,100000,IF
ff8081815a08262d015a0872ddd8757f,BHK2,04-02-2017 16:39,1,0,2.0,SEMI_FURNISHED,0,12.9151576,77.51895453,FAMILY,0,RR Nagar,TWO_WHEELER,2,800,0,560098.0,12000,120000,IF
ff8081815a08262d015a08808c550bac,BHK3,28-03-2017 18:31,3,0,1.0,SEMI_FURNISHED,0,12.91712199,77.51091789,FAMILY,0,RR Nagar,BOTH,3,1700,0,560098.0,25000,250000,IH
ff8081815a08262d015a08881f0c172d,BHK2,04-02-2017 17:02,2,2,2.0,SEMI_FURNISHED,0,12.92667877,77.51551602,FAMILY,0,RR Nagar,TWO_WHEELER,4,800,0,560098.0,12000,120000,IF
ff8081815a08262d015a0931e1be03da,BHK2,06-03-2017 11:05,1,1,2.0,SEMI_FURNISHED,0,12.9066949,77.52129101,FAMILY,0,RR Nagar,TWO_WHEELER,5,800,0,560098.0,10000,100000,IF
