property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type
ff8081814cb771fb014cd0da99ac5272,BHK2,03-02-2017 15:46,2,1,5.0,SEMI_FURNISHED,0,13.03716571,77.60523364,FAMILY,0,Hebbal,BOTH,6,1347,0,560032.0,13000,100000,AP
ff8081814d1e1f05014d1e3950c600cb,BHK2,07-02-2017 17:40,2,1,1.0,SEMI_FURNISHED,0,13.05051924,77.59873259,FAMILY,0,Hebbal,BOTH,0,1200,0,560024.0,16000,150000,IF
ff8081814ee47e27014eecb6aaee26a5,BHK1,05-03-2017 18:05,1,3,3.0,SEMI_FURNISHED,0,13.05283069,77.57904281,FAMILY,0,Hebbal,TWO_WHEELER,3,500,0,560094.0,7000,70000,IF
ff8081814f0cb8cb014f11a71fc01c8f,BHK2,23-03-2017 22:50,2,1,4.0,SEMI_FURNISHED,1,13.02816623,77.60423839,ANYONE,1,Hebbal,BOTH,1,1235,0,560032.0,16000,100000,AP
ff8081814f281da5014f2acc98da05be,BHK2,27-03-2017 17:14,2,1,3.0,SEMI_FURNISHED,0,13.03326499,77.6090288,ANYONE,0,Hebbal,TWO_WHEELER,0,800,0,560032.0,10000,50000,IF
ff8081814ffe5b33014fff0681bf0699,BHK1,15-02-2017 18:28,1,2,3.0,SEMI_FURNISHED,0,13.03002972,77.60433603,ANYONE,0,Hebbal,TWO_WHEELER,1,600,0,560032.0,8500,80000,IF
ff8081814ffe5b33015012a063747f5f,BHK2,20-03-2017 17:32,2,1,2.0,SEMI_FURNISHED,0,13.02968579,77.59437162,ANYONE,0,Hebbal,TWO_WHEELER,5,800,0,560032.0,11000,100000,IF
ff808181509f68fa01509f7f5aae00a6,BHK2,17-02-2017 09:29,2,0,2.0,SEMI_FURNISHED,0,13.02568379,77.59825945,ANYONE,0,Hebbal,BOTH,10,690,0,560032.0,10000,200000,AP
ff80818150dc3c000150e60cba533bf8,BHK2,08-03-2017 17:25,2,3,3.0,SEMI_FURNISHED,0,13.03956395,77.59998608,FAMILY,0,Hebbal,TWO_WHEELER,0,800,0,560032.0,12000,100000,AP
ff80818150dc3d890150e609acd64a7d,BHK1,08-03-2017 17:24,1,0,3.0,NOT_FURNISHED,0,13.03940717,77.60000754,ANYONE,0,Hebbal,TWO_WHEELER,0,300,0,560032.0,4500,45000,AP
ff8081815149508101515d78794636ba,BHK2,25-03-2017 10:22,2,2,3.0,SEMI_FURNISHED,0,13.02992484,77.59731664,FAMILY,0,Hebbal,TWO_WHEELER,4,750,0,560032.0,9000,90000,IF
ff80818151669a4001518561ce707b98,BHK2,21-03-2017 12:48,2,1,3.0,SEMI_FURNISHED,0,13.03569635,77.59669193,ANYONE,0,Hebbal,TWO_WHEELER,0,800,0,560024.0,14000,100000,IF
