property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type
ff808081485677b101485a6921bd01ae,RK1,18-02-2017 16:07,1,3,3.0,NOT_FURNISHED,0,12.95454547,77.73874853,FAMILY,0,Whitefield,BOTH,0,500,0,560066.0,7000,30000,IF
ff808081485677b101485af0731101f2,BHK3,15-03-2017 14:25,2,3,4.0,SEMI_FURNISHED,0,12.97932911,77.73385934,FAMILY,1,Whitefield,BOTH,2,1150,0,560066.0,17000,170000,AP
ff808081487ed9790148892b58c40694,BHK2,10-03-2017 19:35,2,2,2.0,SEMI_FURNISHED,0,12.96602781,77.7628157,FAMILY,0,Whitefield,TWO_WHEELER,2,850,0,560066.0,20000,150000,IF
ff80808148c7fbee0148cfc0fbf6036a,BHK2,09-03-2017 12:47,2,4,4.0,SEMI_FURNISHED,0,12.9549358,77.7205937,FAMILY,1,Whitefield,BOTH,1,1000,0,560066.0,26000,150000,AP
ff8080814924654401492bfe03f502e9,BHK2,22-03-2017 23:34,3,0,,SEMI_FURNISHED,1,12.9697999,77.7499467,ANYONE,1,Whitefield,BOTH,0,1350,1,560066.0,25000,240000,
ff808081492465440149328ba50a0664,BHK3,05-03-2017 18:50,3,2,4.0,SEMI_FURNISHED,1,12.9488884,77.7214587,FAMILY,1,Whitefield,BOTH,0,1410,1,560066.0,19500,100000,AP
ff80808149393cef01495551f1d70ee8,BHK3,09-02-2017 11:35,3,1,4.0,SEMI_FURNISHED,1,12.98931584,77.71539422,ANYONE,1,Whitefield,BOTH,8,1800,0,560048.0,32000,65000,AP
ff8080814a7366c1014a76c2f0d4025b,BHK2,05-03-2017 15:37,2,2,4.0,FULLY_FURNISHED,1,12.9773111,77.73816591,FAMILY,1,Whitefield,BOTH,3,1130,0,560066.0,30000,300000,AP
ff8080814a7d5ba8014aa165f8b61bf2,BHK2,10-02-2017 17:48,2,4,4.0,NOT_FURNISHED,0,12.98080879,77.7341009,FAMILY,0,Whitefield,FOUR_WHEELER,0,1210,0,560066.0,20000,150000,AP
ff8080814b317233014b3480514d01bf,BHK2,09-03-2017 15:29,2,1,4.0,SEMI_FURNISHED,0,12.9697999,77.7499467,FAMILY,0,Whitefield,BOTH,0,700,0,560067.0,14000,100000,AP
ff8080814b5128f9014b6470ace116ac,BHK3,18-03-2017 20:26,2,9,14.0,SEMI_FURNISHED,1,13.02096322,77.7614765,FAMILY,1,Whitefield,BOTH,2,1350,1,560067.0,20000,120000,AP
